"age","cuentaPropia","estrato1","formal","ingtot","maxEducLevel","parentesco_jhogar","tiempo_trabajando","otro_trabajo","relab","gender","sizeFirm","totalHoursWorked","y_salary_m","y_salary_m_hu","y_ingLab_m","y_primaServicios_m","y_ingLab_m_ha","y_total_m","y_total_m_ha","female","H_Head","mean_ingtot","log_ingtot"
39,"1","2","0",8e+05,"6","1",24,"2","4","0","4",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3733.33325195312,"1","1",1131978.87310825,13.5923670066501
27,"1","2","0",8e+05,"5","3",12,"2","4","1","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,5333.33349609375,"0","0",1131978.87310825,13.5923670066501
32,"1","2","0",8e+05,"5","9",12,"2","4","0","4",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3733.33325195312,"1","0",1131978.87310825,13.5923670066501
27,"1","2","0",8e+05,"5","9",4,"2","4","1","1",25,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,7466.66650390625,"0","0",1131978.87310825,13.5923670066501
47,"0","3","1",1099877.66666667,"7","1",96,"2","1","1","4",58,9e+05,3620.68969726562,1079877.625,9e+05,4344.33544921875,1079877.625,4344.33544921875,"0","1",1636072.34663713,13.9107095194629
36,"0","3","0",945166.666666667,"4","2",24,"2","1","0","3",57,816000,3340.35083007812,945166.6875,750000,3869.103515625,945166.6875,3869.103515625,"1","0",1636072.34663713,13.7591165577681
67,"1","5","1",14500000,"7","1",14,"2","4","1","5",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+07,48611.109375,"0","1",5622864.64765625,16.4896592073908
47,"0","5","1",5416666.66666667,"7","2",13,"2","1","0","5",48,5e+06,24305.5546875,5416666.5,5e+06,26331.017578125,5416666.5,26331.017578125,"1","0",5622864.64765625,15.5049911780719
45,"0","5","1",1e+06,"6","6",2,"2","3","0","1",50,1e+06,4666.66650390625,1e+06,0,4666.66650390625,1e+06,4666.66650390625,"1","0",5622864.64765625,13.8155105579643
32,"1","5","1",2.5e+07,"7","2",48,"2","4","0","1",100,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2.5e+07,58333.33203125,"1","0",5622864.64765625,17.0343863828325
27,"0","4","1",3571666.66666667,"7","2",36,"2","1","0","5",48,3100000,15069.4443359375,3491666.75,3200000,16973.380859375,3491666.75,16973.380859375,"1","0",3866322.2277235,15.0885428982217
33,"0","4","1",3920666.66666667,"7","1",125,"2","2","1","5",108,3504000,7570.37060546875,3920666.75,5e+06,8470.576171875,3920666.75,8470.576171875,"0","1",3866322.2277235,15.1817722653339
54,"0","4","1",2052500,"7","1",324,"2","1","0","5",36,1100000,7129.62939453125,1352500,1070000,8766.2041015625,1352500,8766.2041015625,"1","1",3866322.2277235,14.5345691203087
21,"1","4","0",9e+05,"7","3",1,"2","4","0","5",8,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,26250,"1","0",3866322.2277235,13.7101500423064
36,"1","4","0",8e+05,"7","1",12,"2","4","1","1",45,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,4148.14794921875,"0","1",3866322.2277235,13.5923670066501
33,"0","4","1",6191666.66666667,"7","2",1,"2","1","0","5",40,6e+06,35000,6191666.5,2300000,36118.0546875,6191666.5,36118.0546875,"1","0",3866322.2277235,15.6387148599
25,"0","2","0",930000,"6","1",60,"2","1","1","3",24,8e+05,7777.77783203125,8e+05,1117460.30167986,7777.77783203125,8e+05,7777.77783203125,"0","1",1131978.87310825,13.7429398651294
26,"0","2","0",630000,"6","2",2,"2","1","0","3",15,5e+05,7777.77783203125,5e+05,1117460.30167986,7777.77783203125,5e+05,7777.77783203125,"1","0",1131978.87310825,13.3534750983677
37,"0","2","1",1020929.41666667,"6","1",144,"2","1","0","4",40,781242,4557.2451171875,1020929.4375,737717,5955.421875,1020929.4375,5955.421875,"1","1",1131978.87310825,13.8362239631868
32,"0","4","1",3558333.33333333,"7","3",13,"2","1","0","5",48,3300000,16041.6669921875,3558333.25,3100000,17297.453125,3558333.25,17297.453125,"1","0",3866322.2277235,15.0848028284109
33,"0","4","0",1457713.33333333,"7","3",72,"2","1","1","2",60,781240,3038.15551757812,941713.375,740000,3662.21875,941713.375,3662.21875,"0","0",3866322.2277235,14.1923795558497
56,"0","4","0",3500000,"5","1",72,"2","5","1","2",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3500000,11666.6669921875,"0","1",3866322.2277235,15.0682735264596
51,"0","4","0",1e+06,"7","2",72,"2","5","0","2",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,3333.33325195312,"1","0",3866322.2277235,13.8155105579643
24,"0","4","1",1743333.33333333,"7","3",15,"2","1","0","5",45,1610000,8348.1484375,1743333.375,1600000,9039.5068359375,1743333.375,9039.5068359375,"1","0",3866322.2277235,14.371309547373
38,"0","2","0",5e+05,"7","3",2,"2","1","1","2",20,5e+05,5833.33349609375,5e+05,1117460.30167986,5833.33349609375,5e+05,5833.33349609375,"0","0",1131978.87310825,13.1223633774043
35,"0","2","1",1417811,"6","1",48,"2","1","0","5",48,1200000,5833.33349609375,1317811,0,6406.02587890625,1317811,6406.02587890625,"1","1",1131978.87310825,14.164624690872
50,"0","3","1",1625000,"7","1",7,"2","1","1","2",48,1500000,7291.66650390625,1625000,1500000,7899.3056640625,1625000,7899.3056640625,"0","1",1636072.34663713,14.301018373746
57,"1","4","0",2500000,"7","1",276,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2500000,14583.3330078125,"0","1",3866322.2277235,14.7318012898384
37,"1","2","0",8e+05,"5","1",96,"2","4","0","1",54,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3456.7900390625,"1","1",1131978.87310825,13.5923670066501
48,"0","4","1",13083333.3333333,"7","1",4,"2","1","1","2",40,1e+07,58333.33203125,13083333,3e+06,76319.4453125,13083333,76319.4453125,"0","1",3866322.2277235,16.3868497135246
20,"1","1","0",8e+05,"5","2",8,"2","4","0","4",42,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,4444.4443359375,"1","0",926645.410885505,13.5923670066501
24,"0","1","1",822908.666666667,"4","1",2,"2","1","1","2",50,781242,3645.7958984375,822908.6875,5e+05,3840.24047851562,822908.6875,3840.24047851562,"0","1",926645.410885505,13.6206004973972
26,"0","1","1",930929.416666667,"6","1",12,"2","1","1","5",48,781242,3797.7041015625,930929.4375,737717,4525.3515625,930929.4375,4525.3515625,"0","1",926645.410885505,13.7439387388488
41,"0","3","1",3250000,"7","1",72,"2","1","1","5",43,3e+06,16279.0693359375,3250000,1500000,17635.658203125,3250000,17635.658203125,"0","1",1636072.34663713,14.9941655543059
35,"0","3","1",2041666.66666667,"7","2",24,"2","1","0","5",40,1900000,11083.3330078125,2041666.75,850000,11909.72265625,2041666.75,11909.72265625,"1","0",1636072.34663713,14.529277025727
25,"0","3","1",1500000,"7","1",9,"2","1","0","3",48,1500000,7291.66650390625,1500000,1117460.30167986,7291.66650390625,1500000,7291.66650390625,"1","1",1636072.34663713,14.2209756660724
43,"0","2","1",1078666.66666667,"4","1",120,"2","1","1","2",72,970000,3143.5185546875,1078666.625,950000,3495.67895507812,1078666.625,3495.67895507812,"0","1",1131978.87310825,13.8912362684924
43,"0","2","1",974550,"6","1",264,"2","2","1","5",66,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,13.7897311049768
49,"0","2","1",930929.416666667,"6","2",27,"2","1","0","4",48,781242,3797.7041015625,930929.4375,737717,4525.3515625,930929.4375,4525.3515625,"1","0",1131978.87310825,13.7439387388488
51,"0","2","1",842718.416666667,"5","1",84,"2","1","1","5",96,781242,1898.85205078125,842718.4375,737717,2048.27392578125,842718.4375,2048.27392578125,"0","1",1131978.87310825,13.6443881558787
25,"0","2","1",930929.416666667,"7","3",16,"2","1","1","5",48,781242,3797.7041015625,930929.4375,737717,4525.3515625,930929.4375,4525.3515625,"0","0",1131978.87310825,13.7439387388488
43,"0","2","0",1131978.87310825,"5","2",36,"2","7","0","5",8,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1131978.87310825,13.9394778742392
23,"0","2","1",930929.416666667,"7","3",33,"2","1","0","5",48,781242,3797.7041015625,930929.4375,737717,4525.3515625,930929.4375,4525.3515625,"1","0",1131978.87310825,13.7439387388488
44,"0","2","1",1143211,"5","1",36,"2","1","1","5",72,9e+05,2916.66674804688,1143211,780000,3704.85034179688,1143211,3704.85034179688,"0","1",1131978.87310825,13.9493515276649
24,"1","1","0",3e+05,"4","2",4,"2","4","0","1",12,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+05,5833.33349609375,"1","0",926645.410885505,12.6115377536383
45,"0","3","1",3262500,"7","1",288,"2","2","1","5",70,2900000,9666.6669921875,3262500,1450000,10875,3262500,10875,"0","1",1636072.34663713,14.9980043306131
28,"0","3","1",1591500,"6","2",48,"2","1","0","2",48,1500000,7291.66650390625,1591500,750000,7736.45849609375,1591500,7736.45849609375,"1","0",1636072.34663713,14.2801875257043
43,"0","5","1",8e+06,"7","2",120,"2","1","0","5",40,8e+06,46666.66796875,8e+06,0,46666.66796875,8e+06,46666.66796875,"1","0",5622864.64765625,15.8949520996441
45,"1","5","1",2e+06,"7","1",120,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,11666.6669921875,"0","1",5622864.64765625,14.5086577385242
52,"0","5","1",1150000,"5","6",168,"2","3","0","1",40,950000,5541.66650390625,950000,1117460.30167986,5541.66650390625,950000,5541.66650390625,"1","0",5622864.64765625,13.9552725003394
53,"0","3","1",1070666.66666667,"7","1",48,"2","1","0","3",48,1e+06,4861.111328125,1070666.625,5e+05,5204.62939453125,1070666.625,5204.62939453125,"1","1",1636072.34663713,13.8837920653807
37,"0","3","1",1075000,"6","1",60,"2","1","1","5",55,1e+06,4242.42431640625,1075000,9e+05,4560.60595703125,1075000,4560.60595703125,"0","1",1636072.34663713,13.8878312195439
26,"0","3","1",1458333.33333333,"7","2",10,"2","1","0","5",48,1400000,6805.5556640625,1458333.375,7e+05,7089.12060546875,1458333.375,7089.12060546875,"1","0",1636072.34663713,14.1928047891057
45,"0","5","1",1.5e+07,"7","1",24,"2","1","1","5",47,1.5e+07,74468.0859375,1.5e+07,1117460.30167986,74468.0859375,1.5e+07,74468.0859375,"0","1",5622864.64765625,16.5235607590665
54,"0","5","1",1966666.66666667,"6","6",14,"2","3","0","1",45,9e+05,4666.66650390625,966666.6875,8e+05,5012.345703125,966666.6875,5012.345703125,"1","0",5622864.64765625,14.4918506202078
43,"0","5","1",12500000,"7","2",8,"2","1","0","5",40,12500000,72916.6640625,12500000,1117460.30167986,72916.6640625,12500000,72916.6640625,"1","0",5622864.64765625,16.3412392022725
44,"0","5","1",11300000,"7","1",1,"2","1","0","5",48,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"1","1",5622864.64765625,16.2403132836826
52,"1","2","0",8e+05,"4","1",396,"2","4","1","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,13.5923670066501
26,"0","2","0",2115083.33333333,"6","1",2,"2","1","1","4",48,1300000,6319.4443359375,1615083.375,181000,7851.099609375,1615083.375,7851.099609375,"0","1",1131978.87310825,14.5646047707895
35,"0","3","1",3021544.33333333,"7","1",120,"2","1","1","5",48,2700000,13125,3013211,2700000,14647.5537109375,3013211,14647.5537109375,"0","1",1636072.34663713,14.9212786273001
35,"0","3","1",11950000,"7","2",60,"2","1","0","5",40,10700000,62416.66796875,11700000,1117460.30167986,68250,11700000,68250,"1","0",1636072.34663713,16.2962418363418
40,"0","3","1",3900000,"7","1",36,"2","1","1","4",40,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1636072.34663713,15.1764871110999
37,"0","3","1",5961666.66666667,"7","1",96,"2","1","1","4",48,5500000,26736.111328125,5958333.5,5500000,28964.12109375,5958333.5,28964.12109375,"0","1",1636072.34663713,15.6008606420071
27,"0","2","1",833333.333333333,"6","1",122,"2","1","1","5",70,8e+05,2666.66674804688,833333.3125,4e+05,2777.77758789062,833333.3125,2777.77758789062,"0","1",1131978.87310825,13.6331890011703
29,"0","2","1",917211,"7","2",2,"2","1","0","3",48,8e+05,3888.88891601562,917211,0,4458.66455078125,917211,4458.66455078125,"1","0",1131978.87310825,13.7290928229162
28,"1","3","1",3500000,"7","1",12,"2","4","0","5",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3500000,17013.888671875,"1","1",1636072.34663713,15.0682735264596
45,"0","4","1",2.3e+07,"7","1",84,"2","5","1","5",45,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+06,46666.66796875,"0","1",3866322.2277235,16.9510047738934
35,"0","4","1",4166666.66666667,"7","2",84,"2","1","0","5",45,4e+06,20740.740234375,4166666.75,2e+06,21604.939453125,4166666.75,21604.939453125,"1","0",3866322.2277235,15.2426269136044
48,"1","5","1",5e+05,"7","2",24,"2","4","0","1",4,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,29166.666015625,"1","0",5622864.64765625,13.1223633774043
44,"0","5","1",5375000,"7","1",30,"2","1","1","5",77,5e+06,15151.515625,5375000,4500000,16287.87890625,5375000,16287.87890625,"0","1",5622864.64765625,15.497269131978
24,"0","2","1",842718.416666667,"5","1",14,"2","1","1","2",48,781242,3797.7041015625,842718.4375,737717,4096.5478515625,842718.4375,4096.5478515625,"0","1",1131978.87310825,13.6443881558787
27,"0","2","1",899053,"6","2",9,"2","1","0","4",48,781242,3797.7041015625,899053,0,4370.396484375,899053,4370.396484375,"1","0",1131978.87310825,13.7090972661098
27,"0","2","0",1e+06,"5","1",12,"2","1","1","3",48,1e+06,4861.111328125,1e+06,1117460.30167986,4861.111328125,1e+06,4861.111328125,"0","1",1131978.87310825,13.8155105579643
23,"1","2","0",5e+05,"5","5",2,"2","4","1","2",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1131978.87310825,13.1223633774043
27,"1","2","0",6e+05,"6","1",1,"2","4","0","2",21,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+05,2222.22216796875,"1","1",1131978.87310825,13.3046849341983
19,"1","2","0",2e+06,"7","2",108,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,9722.22265625,"0","0",1131978.87310825,14.5086577385242
55,"1","2","0",8e+05,"5","1",240,"2","4","1","2",98,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,13.5923670066501
51,"0","2","0",1131978.87310825,"5","2",156,"2","6","0","2",42,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1131978.87310825,13.9394778742392
25,"0","2","1",930929,"7","3",24,"2","1","1","5",40,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1131978.87310825,13.7439382912673
27,"1","2","0",220000,"7","1",1,"2","4","0","2",24,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,120000,1166.66662597656,"1","1",1131978.87310825,12.3013828253345
49,"0","2","1",1254877.66666667,"6","1",7,"2","1","1","5",60,8e+05,3111.11108398438,954877.6875,8e+05,3713.41333007812,954877.6875,3713.41333007812,"0","1",1131978.87310825,14.0425486490372
46,"1","2","0",6e+05,"5","1",2,"1","4","1","1",62,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,13.3046849341983
50,"1","2","0",1131978.87310825,"6","2",60,"2","4","0","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1131978.87310825,13.9394778742392
52,"0","2","1",1487492,"6","1",2,"2","1","1","2",40,8e+05,4666.66650390625,8e+05,1117460.30167986,4666.66650390625,8e+05,4666.66650390625,"0","1",1131978.87310825,14.2126020382362
59,"1","2","0",250000,"4","1",12,"2","4","1","1",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,250000,833.333312988281,"0","1",1131978.87310825,12.4292161968444
53,"0","2","1",930929.416666667,"4","2",36,"2","1","0","2",72,781242,2531.802734375,930929.4375,737717,3016.90087890625,930929.4375,3016.90087890625,"1","0",1131978.87310825,13.7439387388488
20,"1","2","0",4e+05,"4","3",0,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1131978.87310825,12.8992198260901
29,"0","2","0",120000,"5","1",2,"2","1","0","5",12,120000,2333.33325195312,120000,1117460.30167986,2333.33325195312,120000,2333.33325195312,"1","1",1131978.87310825,11.6952470217642
27,"1","2","0",1200000,"7","2",48,"2","4","1","1",96,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1200000,2916.66674804688,"0","0",1131978.87310825,13.9978321147582
48,"0","2","0",3e+05,"7","1",1,"2","1","1","2",48,3e+05,1458.33337402344,3e+05,1117460.30167986,1458.33337402344,3e+05,1458.33337402344,"0","1",1131978.87310825,12.6115377536383
25,"0","2","0",7e+05,"7","2",1,"2","1","0","2",40,7e+05,4083.33325195312,7e+05,1117460.30167986,4083.33325195312,7e+05,4083.33325195312,"1","0",1131978.87310825,13.4588356140255
21,"0","2","0",1570000,"6","5",5,"2","1","0","3",48,1120000,5444.4443359375,1120000,1117460.30167986,5444.4443359375,1120000,5444.4443359375,"1","0",1131978.87310825,14.2665861773245
60,"0","2","0",1080000,"5","1",72,"2","1","1","2",72,880000,2851.85180664062,880000,1117460.30167986,2851.85180664062,880000,2851.85180664062,"0","1",1131978.87310825,13.8924715991004
40,"1","4","1",2380000,"7","1",2,"2","4","0","5",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2380000,11569.4443359375,"1","1",3866322.2277235,14.6826110456477
52,"1","3","1",1e+05,"7","1",36,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,583.333312988281,"0","1",1636072.34663713,11.5129254649702
40,"0","2","1",3566666.66666667,"7","3",60,"2","1","1","5",40,3300000,19250,3566666.75,3200000,20805.556640625,3566666.75,20805.556640625,"0","0",1131978.87310825,15.087142010764
72,"1","2","1",2e+05,"5","1",120,"2","4","1","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+05,1555.55554199219,"0","1",1131978.87310825,12.2060726455302
34,"0","2","1",1562500,"7","3",63,"2","1","0","5",48,1500000,7291.66650390625,1562500,750000,7595.486328125,1562500,7595.486328125,"1","0",1131978.87310825,14.2617976605927
